type,created,tweet_type,text,url,view_count,retweet_count,like_count,reply_count,quote_count,media,lang,original_id,original_url,original_author_id,original_author_alias,original_author_url,source,location,hashtags,user_mentions,urls,card,alias,name,description,friend_count,follower_count,favorite_count,media_count,image,banner_image,created_at,is_verified
TwitterTweet,1720277555,retweet,"Why Political Advertisers should choose 𝕏?

• ~250 million people use 𝕏 every day. ~600 million people visit the global town square every month.

• This year, 𝕏 had 1,000 likes per second, 5 million impressions per minute, and more than 9 billion total engagements on posts covering News & Politics.

• 84% of US policy and opinion leaders actively engage with voters across 𝕏's diverse user base of over 90 million in the US.

• 98% of 𝕏's US audience is of voting age.",https://twitter.com/elonmusk/status/1809603789390836038,2142127,2814,8119,1264,87,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1809601291603124224', 'duration': 3, 'video': 'https://video.twimg.com/amplify_video/1809601291603124224/vid/avc1/1080x1080/-E5VfA8UQV4A-1bQ.mp4?tag=16'}]}",en,1809601342433796226,https://twitter.com/cb_doge/status/1809601342433796226,1389913567671975937,cb_doge,https://twitter.com/cb_doge,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720278101,reply,!,https://twitter.com/elonmusk/status/1809603632930673110,60278,75,1162,90,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1809600439954075713,https://twitter.com/JohnStossel/status/1809600439954075713,158769098,JohnStossel,https://twitter.com/JohnStossel,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '158769098', 'alias': 'JohnStossel', 'name': 'John Stossel', 'url': 'https://twitter.com/JohnStossel'}, {'type': 'TwitterUserMention', 'id': '216881337', 'alias': 'RandPaul', 'name': 'Rand Paul', 'url': 'https://twitter.com/RandPaul'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720277238,reply,!,https://twitter.com/elonmusk/status/1809600011547680969,73904,78,1954,130,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1809585168778252608,https://twitter.com/unlimited_ls/status/1809585168778252608,1495811665207648256,unlimited_ls,https://twitter.com/unlimited_ls,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1495811665207648256', 'alias': 'unlimited_ls', 'name': ""Unlimited L's"", 'url': 'https://twitter.com/unlimited_ls'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720275627,reply,!,https://twitter.com/elonmusk/status/1809593254754533396,116392,124,2592,283,16,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1809556645963337772,https://twitter.com/Rainmaker1973/status/1809556645963337772,177101260,Rainmaker1973,https://twitter.com/Rainmaker1973,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '177101260', 'alias': 'Rainmaker1973', 'name': 'Massimo', 'url': 'https://twitter.com/Rainmaker1973'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720272533,reply,Cool,https://twitter.com/elonmusk/status/1809580279113138324,76685,81,1656,198,8,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809449742998343835,https://twitter.com/Teslaconomics/status/1809449742998343835,985243593538338816,Teslaconomics,https://twitter.com/Teslaconomics,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '985243593538338816', 'alias': 'Teslaconomics', 'name': 'Teslaconomics', 'url': 'https://twitter.com/Teslaconomics'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720229345,reply,Small potatoes,https://twitter.com/elonmusk/status/1809399135218360726,114567,134,2341,369,31,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809336440440123779,https://twitter.com/tsarnick/status/1809336440440123779,203458226,tsarnick,https://twitter.com/tsarnick,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '203458226', 'alias': 'tsarnick', 'name': 'Tsarathustra', 'url': 'https://twitter.com/tsarnick'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720225202,quote,Flight 5 in 4 weeks,https://twitter.com/elonmusk/status/1809381756199661879,56786002,19449,166964,7210,2823,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808900954730942940,https://twitter.com/SpaceX/status/1808900954730942940,34743251,SpaceX,https://twitter.com/SpaceX,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720225040,reply,That’s just every flight these days,https://twitter.com/elonmusk/status/1809381078894879003,187334,240,3154,708,57,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809379040496873530,https://twitter.com/BasedMikeLee/status/1809379040496873530,1551266822460162051,BasedMikeLee,https://twitter.com/BasedMikeLee,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1551266822460162051', 'alias': 'BasedMikeLee', 'name': 'Mike Lee', 'url': 'https://twitter.com/BasedMikeLee'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720224870,reply,Maybe Tesla should built it. Would be so cute.,https://twitter.com/elonmusk/status/1809380365464723964,114127,144,2848,317,32,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809231776255987790,https://twitter.com/lukas_m_ziegler/status/1809231776255987790,1436009312078508034,lukas_m_ziegler,https://twitter.com/lukas_m_ziegler,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1436009312078508034', 'alias': 'lukas_m_ziegler', 'name': 'Lukas Ziegler', 'url': 'https://twitter.com/lukas_m_ziegler'}, {'type': 'TwitterUserMention', 'id': '302666251', 'alias': 'Raspberry_Pi', 'name': 'Raspberry Pi', 'url': 'https://twitter.com/Raspberry_Pi'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720224608,quote,Wise words from @AriEmanuel,https://twitter.com/elonmusk/status/1809379265181339893,16739891,7457,36836,2408,226,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809378720165294226,https://twitter.com/tsarnick/status/1809378720165294226,203458226,tsarnick,https://twitter.com/tsarnick,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '2241109232', 'alias': 'AriEmanuel', 'name': 'Ari Emanuel', 'url': 'https://twitter.com/AriEmanuel'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720224499,quote,Good one sigh,https://twitter.com/elonmusk/status/1809378811277951278,77082157,26013,317217,8497,967,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809269553081327767,https://twitter.com/rickygervais/status/1809269553081327767,20015311,rickygervais,https://twitter.com/rickygervais,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720224281,quote,"When is there not one – just one – even *attempted* prosecution of that Epstein (Bill Gates &amp; Reid Hoffman come to mind)
client list. 

Either FBI does their duty or the case for an entire departmental reset or abolishment is strong.",https://twitter.com/elonmusk/status/1809377894571077842,73073092,96782,444286,23456,4664,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809314033423773981,https://twitter.com/Rothmus/status/1809314033423773981,294293982,Rothmus,https://twitter.com/Rothmus,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720224041,reply,!!,https://twitter.com/elonmusk/status/1809376890483789880,345282,354,4593,626,50,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1809372071870205963,https://twitter.com/LauraLoomer/status/1809372071870205963,537709549,LauraLoomer,https://twitter.com/LauraLoomer,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '537709549', 'alias': 'LauraLoomer', 'name': 'Laura Loomer', 'url': 'https://twitter.com/LauraLoomer'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223834,reply,Yeah,https://twitter.com/elonmusk/status/1809376020258005367,83361,176,3016,129,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809370129869726034,https://twitter.com/mchooyah/status/1809370129869726034,2315698776,mchooyah,https://twitter.com/mchooyah,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '2315698776', 'alias': 'mchooyah', 'name': ""Robert J. O'Neill"", 'url': 'https://twitter.com/mchooyah'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223585,quote,"Those who oppose this are traitors.

All Caps: TRAITORS

What is the penalty for traitors again?",https://twitter.com/elonmusk/status/1809374976845156801,55909217,65537,305725,18770,3812,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809318048945566061,https://twitter.com/SpeakerJohnson/status/1809318048945566061,827279765287559171,SpeakerJohnson,https://twitter.com/SpeakerJohnson,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223404,quote,Real question … since we obviously haven’t had one for a while lmao,https://twitter.com/elonmusk/status/1809374217151897911,56888364,20792,178679,14843,1313,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809352171491848337,https://twitter.com/ChrisJBakke/status/1809352171491848337,1361124510,ChrisJBakke,https://twitter.com/ChrisJBakke,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223369,reply,🤷‍♂️,https://twitter.com/elonmusk/status/1809374068778627232,126984,107,1555,211,28,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1809368596755440023,https://twitter.com/Tslachan/status/1809368596755440023,1319558110827040768,Tslachan,https://twitter.com/Tslachan,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1319558110827040768', 'alias': 'Tslachan', 'name': 'Tsla Chan', 'url': 'https://twitter.com/Tslachan'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223317,reply,Accurate,https://twitter.com/elonmusk/status/1809373852881023062,45697,37,774,44,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808815068252971399,https://twitter.com/hagaetc/status/1808815068252971399,214881821,hagaetc,https://twitter.com/hagaetc,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '214881821', 'alias': 'hagaetc', 'name': 'hagaetc.eth | 🔜 EthCC', 'url': 'https://twitter.com/hagaetc'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223233,reply,"!! 

Really??",https://twitter.com/elonmusk/status/1809373498030383226,74835,131,2159,135,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809282195133264312,https://twitter.com/TheRabbitHole84/status/1809282195133264312,1485689970593468416,TheRabbitHole84,https://twitter.com/TheRabbitHole84,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1485689970593468416', 'alias': 'TheRabbitHole84', 'name': 'The Rabbit Hole', 'url': 'https://twitter.com/TheRabbitHole84'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720223046,reply,"I mean yeah 🤷‍♂️ 

Just need to raise them well and hope they’re nice to us",https://twitter.com/elonmusk/status/1809372715599417825,41642,68,1028,108,6,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809372232357204029,https://twitter.com/tsarnick/status/1809372232357204029,203458226,tsarnick,https://twitter.com/tsarnick,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '203458226', 'alias': 'tsarnick', 'name': 'Tsarathustra', 'url': 'https://twitter.com/tsarnick'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720222923,reply,Certainly try,https://twitter.com/elonmusk/status/1809372199427404092,45514,49,1293,144,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809315015465554139,https://twitter.com/HSajwanization/status/1809315015465554139,431777800,HSajwanization,https://twitter.com/HSajwanization,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '431777800', 'alias': 'HSajwanization', 'name': 'حسن سجواني 🇦🇪 Hassan Sajwani', 'url': 'https://twitter.com/HSajwanization'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720220942,reply,Real question … since we obviously haven’t had one for a while lmao,https://twitter.com/elonmusk/status/1809363889571987495,209905,428,5498,416,22,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809352171491848337,https://twitter.com/ChrisJBakke/status/1809352171491848337,1361124510,ChrisJBakke,https://twitter.com/ChrisJBakke,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1361124510', 'alias': 'ChrisJBakke', 'name': 'Chris Bakke', 'url': 'https://twitter.com/ChrisJBakke'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
